CC	2000	2005	2010	2015	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
ROW	1018.951000	1120.08770358553	1225.52133724941	1325.19878671728	1425.22647914781	1618.80295625727	1813.06336572188	1857.33853722503	1901.76010762224	1946.32807691351	1991.04244509885	2026.20659747101	2061.48279978955	2096.87105205449	2132.37135426582	2167.98370642355	2203.70810852766	2239.54456057817	2275.49306257507	2311.55361451836	2347.72621640804
YUG	8.602799104	10.3804307007785	11.4972972711022	14.5532006746355	17.6728257750898	17.862966101721	18.0531064283522	19.9960643388405	21.9755597486452	23.9915926577663	26.0441630662038	27.9503958877603	29.8895067390669	31.8614956201237	33.8663625309305	35.9041074714875	37.9747304417946	40.0782314418518	42.2146104716591	44.3838675312165	46.5860026205241
ROM	37.052637184	36.5842195015081	36.147207103175	35.6015239528689	35.0368206717098	34.3200090610223	33.5814881436776	32.5991585057921	31.5907207107619	30.5561747585869	29.495520649267	29.2361258077257	28.966385091746	28.6862985013281	28.3958660364719	28.0950876971773	27.7839634834445	27.4624933952734	27.1306774326639	26.7885155956162	26.4360078841301
UZB	13.760374784	16.7596040132393	20.1172588892949	23.7392844753911	27.6486840260117	31.2983832593043	35.1483087001276	38.5956009379302	42.1602811307366	45.8423492785467	49.6418053813605	51.9910546588981	54.288725406423	56.5348176239351	58.7293313114344	60.872266468921	62.9636230963947	65.0034011938558	66.991600761304	68.9282217987394	70.8132643061621
UKR	31.261528064	33.2834820598602	35.1827651695314	36.8411977483899	38.2570063042761	39.3635415857716	40.2180703627419	40.8588901006835	41.2524293248079	41.3986880351152	41.2976662316054	42.4050038566647	43.4091326019652	44.3100524675069	45.1077634532897	45.8022655593136	46.3935587855787	46.8816431320849	47.2665185988323	47.5481851858208	47.7266428930504
TKM	2.852720128	3.39986125756833	3.99244458780593	4.6260452235288	5.30488397325038	5.93609420305155	6.59934809693514	7.1801670247296	7.7787879881254	8.39521098712255	9.02943602172104	9.45789953659812	9.88189405274249	10.3014195701542	10.7164760888331	11.1270636087794	11.5331821299929	11.9348316524738	12.3320121762219	12.7247237012374	13.1129662275201
TJK	0.980013504	1.65266240061659	2.44254580915881	3.38447823839481	4.44616338492322	5.56870629022903	6.79341323247494	7.94575505701151	9.16012504683315	10.4365232019398	11.7749495223316	12.6998623189254	13.6118966366264	14.5110524754346	15.39732983535	16.2707287163725	17.1312491185023	17.9788910417392	18.8136544860833	19.6355394515346	20.4445459380931
SVN	19.067131904	18.4536121469144	17.7136404346436	16.8323420680881	15.9620355066897	14.9406992251563	13.9462739148695	12.8657041788274	11.8243638163632	10.822252827477	9.85937121216858	8.97643825294448	8.12706169183825	7.3112415288499	6.52897776397943	5.78027039722684	5.06511942859214	4.38352485807531	3.73548668567636	3.12100491139529	2.5400795352321
SVK	20.218161152	19.7504402948422	19.3186935709	18.8015391033822	18.2869684584808	17.5773342044346	16.8805329360498	15.9957807939875	15.134842883706	14.2977192052054	13.4844097584857	12.8315276393194	12.1940704746784	11.5720382645626	10.9654310089719	10.3742487079065	9.79849136136627	9.23815896935124	8.69325153186142	8.1637690488968	7.64971152045739
RUS	259.708502016	255.52624885687	250.955817698709	245.7103755593	240.358831476721	234.369943742053	228.267161720772	222.468445551588	216.56187717965	210.547456604956	204.425183827508	201.423684673219	198.359695218875	195.233215464477	192.044245410025	188.79278505552	185.478834400959	182.102393446345	178.663462191677	175.162040636955	171.598128782179
POL	166.548471808	161.122058234723	155.516361840492	149.509807967947	143.598046471589	136.084529825023	128.769812256587	120.206850857679	111.93719296541	103.960838579778	96.2777877007847	90.8496864106822	85.5675283536976	80.4313135298307	75.4410419390816	70.5967135814503	65.8983284569368	61.3458865655411	56.9393879072631	52.678832482103	48.5642202900606
MKD	3.586884096	3.65638357140887	3.69391684856655	3.70429005586565	3.71446767392127	3.68474932166809	3.6543097340796	3.5754389719694	3.49522353381032	3.41366341960235	3.3307586293455	3.31416571172921	3.29708969049591	3.2795305656456	3.26148833717828	3.24296300509395	3.22395456939262	3.20446303007427	3.18448838713892	3.16403064058656	3.14308979041718
MDA	1.288420224	1.53835506361786	1.78952797951829	2.07204302450262	2.34364205715345	2.58025552961984	2.80036605430643	2.97637028906737	3.13067142844083	3.26326947242679	3.37416442102528	3.53860056351763	3.69162950433339	3.83325124347257	3.96346578093517	4.08227311672118	4.1896732508306	4.28566618326344	4.3702519140197	4.44343044309937	4.50520177050245
LVA	7.725804032	7.33559998849824	7.01103483420828	6.70744542613253	6.41049197280781	6.10104433040987	5.79902408690757	5.50443124230093	5.21726579658993	4.93752774977458	4.66521710185488	4.45485536314128	4.24934575381918	4.04868827388858	3.85288292334947	3.66192970220187	3.47582861044576	3.29457964808115	3.11818281510804	2.94663811152642	2.77994553733631
LTU	11.381475328	10.919265225042	10.4321660262226	10.0019102916857	9.5806764219055	9.14343810103631	8.71625794019994	8.2716179746254	7.83822486072393	7.41607859849553	7.0051791879402	6.80113195946179	6.59908301292364	6.39903234832577	6.20097996566817	6.00492586495085	5.8108700461738	5.61881250933702	5.42875325444051	5.24069228148427	5.05462959046831
KGZ	1.369691904	1.89726114816203	2.48588479089881	3.10994402740466	3.78019389301216	4.42225665788862	5.09227921533325	5.69787561572597	6.31324479627965	6.93838675699432	7.57330149786996	8.09507528614759	8.60926060865149	9.11585746538167	9.61486585633813	10.1062857815209	10.5901172409299	11.0663602345652	11.5350147624268	11.9960808245146	12.4495584208287
KAZ	18.291990528	19.2198755747047	20.5479227381165	21.8314573628146	23.1538738204991	24.1268905418416	25.1168071470237	25.8721960852733	26.6310134009128	27.3932590939422	28.1589331643614	28.3885558016235	28.5954991501078	28.7797632098142	28.9413479807429	29.0802534628937	29.1964796562668	29.2900265608621	29.3608941766796	29.4090825037192	29.4345915419811
HUN	46.680600576	44.814503027812	42.9032301509885	40.9724923337377	39.0822732951629	37.1479669664315	35.2596411953199	33.347354516345	31.4858750833588	29.6752028963612	27.9153379553522	26.3535185650388	24.8307184634644	23.3469376506291	21.9021761265328	20.4964338911755	19.1297109445573	17.8020072866782	16.513322917538	15.2636578371369	14.0530120454749
HRV	18.42722816	18.1425947593641	17.6001474205305	16.8253290552327	16.0672963702299	15.2581321788293	14.4696668938047	13.6395808692973	12.8340039976131	12.0529362787521	11.2963777127145	10.8124017078234	10.3356545000002	9.86613608924495	9.40384647555756	8.94878565893806	8.50095363938644	8.06035041690271	7.62697599148688	7.20083036313893	6.78191353185887
GEO	3.057455616	3.20657039148346	3.3804950126389	3.57596654658484	3.75499075438799	3.90862795330888	4.04457391066442	4.1172853124522	4.16674240647928	4.19294519274564	4.19589367125129	4.31232832727757	4.41893207068147	4.51570490146299	4.60264681962213	4.6797578251589	4.74703791807328	4.80448709836529	4.85210536603491	4.88989272108216	4.91784916350703
EST	5.473040384	5.23712273587337	5.01770940686929	4.80836588621812	4.60324717086642	4.3830831112444	4.16822462106822	3.96859318329615	3.77367780725374	3.58347849294097	3.39799524035786	3.21962324608682	3.04580580458209	2.87654291584366	2.71183457987155	2.55168079666574	2.39608156622624	2.24503688855305	2.09854676364617	1.9566111915056	1.81923017213134
CZE	55.707480064	53.8115481081861	51.9813908699658	49.9151024400366	47.8713921843034	45.4297630796726	43.0420137089184	40.4178425378558	37.8708989853497	35.4011830513999	33.0086947360066	30.7983652508828	28.6552064719425	26.5792183991856	24.5704010326122	22.6287543722222	20.7542784180157	18.9469731699927	17.2068386281531	15.533874792497	13.9280816630243
BLR	12.736856064	12.7847923182033	12.80103428687	12.781098402443	12.7399948856125	12.6245141789269	12.4850816287289	12.2718397698617	12.0321669753988	11.7660632453402	11.4735285796858	11.4596382674876	11.4331143520839	11.3939568334747	11.34216571166	11.2777409866397	11.2006826584138	11.1109907269825	11.0086651923456	10.8937060545031	10.7661133134551
BIH	4.527084032	4.84344562016289	5.0413220886476	5.13382291821958	5.22177590403678	5.25533747665719	5.28138884858162	5.25047094791595	5.2092682446305	5.15778073872526	5.09600843020023	5.10654566275131	5.11096412809862	5.10926382624214	5.10144475718189	5.08750692091785	5.06745031745003	5.04127494677843	5.00898080890305	4.97056790382389	4.92603623154094
BGR	12.60700672	12.3766305591492	12.1085935455974	11.7870133290236	11.4518402985793	11.0600065506162	10.6534207354258	10.2420556433131	9.81619988423988	9.37585345820604	8.9210163652116	8.8124419785136	8.6983617480486	8.5787756738166	8.45368375581762	8.32308599405163	8.18698238851866	8.04537293921869	7.89825764615172	7.74563650931776	7.58750952871681
AZE	5.27261696	5.9852316795692	6.81317001087319	7.68435176179984	8.59949355491614	9.3877820492228	10.1962534559813	10.8045793206798	11.4061660279671	12.0010135778432	12.5891219703082	13.1643482829017	13.7322322407145	14.2927738437466	14.845973091998	15.3918299854688	15.9303445241588	16.4615167080682	16.985346537197	17.501834011545	18.0109791311123
ARM	1.911584896	2.08460600128736	2.27372515944098	2.47094973829177	2.66591887302219	2.81729473309318	2.96042412559909	3.05465991711857	3.13550400917341	3.20295640176361	3.25701709488918	3.32576822608315	3.38396424841997	3.43160516189963	3.46869096652214	3.49522166228748	3.51119724919566	3.51661772724668	3.51148309644055	3.49579335677725	3.4695485082568
ALB	3.694329856	3.9140495687111	4.16171703544674	4.41892750936988	4.68381952112316	4.88885386065863	5.0975836427178	5.21836706981532	5.33773875482514	5.45569869774726	5.57224689858167	5.65044075903492	5.72537053329988	5.79703622137656	5.86543782326496	5.93057533896509	5.99244876847693	6.05105811180049	6.10640336893576	6.15848453988276	6.20730162464148
o_ME	2.20644812605863	2.85299694293607	3.17913510935509	3.46530714250643	3.75273096304808	3.97992656050428	4.20809935972968	4.37367845297753	4.53995208632581	4.70692025977451	4.87458297332365	4.87081527200079	4.86698352041238	4.86308771855842	4.8591278664389	4.85510396405383	4.8510160114032	4.84686400848702	4.84264795530529	4.83836785185799	4.83402369814515
ISR	115.48721152	126.175261769091	135.86222268854	137.48891336518	138.586744105487	139.062875663044	139.018040716155	135.677342656744	132.073530201148	128.206603349367	124.076562101401	118.304069605944	112.42589282802	106.442031767628	100.352486424769	94.1572567994418	87.8563428916471	81.4497447013846	74.9374622286545	68.3194954734567	61.5958444357913
IRQ	25.85710592	32.682841644346	39.976792489258	50.2199840891336	61.6093499730595	73.9244928640452	87.3509094176619	100.966360714073	115.567010560082	131.152858955687	147.72390590089	158.827262307098	170.223075232653	181.911344677553	193.892070641799	206.165253125392	218.73089212833	231.588987650615	244.739539692246	258.182548253223	271.918013333546
YEM	9.438454784	14.3460168179471	20.5824967779221	28.4860991482459	37.6634237237051	48.4209152369977	60.5266372789859	74.1801170983575	89.2208517843584	105.648841336988	123.464085756247	142.213399272231	162.286254367534	183.682651042157	206.402589296098	230.446069129359	255.813090541939	282.503653533839	310.517758105058	339.855404255596	370.516591985453
SYR	18.042793984	23.1454530238567	29.0833228512334	35.0039904048699	41.4728005863494	48.1179088741445	55.2550892290575	61.9513051097149	69.0173354315697	76.4531801946218	84.2588393988711	89.0902911134084	93.9443689886316	98.8210730245406	103.720403221135	108.642359578416	113.586942096383	118.554150775035	123.543985614373	128.556446614397	133.591533775107
SAU	188.441870336	207.56612923439	225.189871125203	241.590563684365	256.482508995558	268.134882349582	278.397655074197	282.353050495507	285.282402045379	287.185709723815	288.062973530812	279.412515393882	270.473567896783	261.246131039515	251.730204822077	241.925789244471	231.832884306696	221.451490008752	210.781606350639	199.823233332357	188.576370953907
OMN	19.867881472	20.1680683168209	21.6324425261272	23.17631290646	24.5905172016419	25.710882646302	26.7120096979737	27.1293208528323	27.4589033801498	27.7007572799264	27.854882552162	27.3486238410817	26.7995720713176	26.2077272428698	25.5730893557382	24.8956584099228	24.1754344054237	23.4124173422409	22.6066072203742	21.7580040398239	20.8666078005898
LBN	16.592371712	17.5110846425931	18.3143423505775	19.0108754904127	19.6945480161787	20.196019028361	20.6872742828381	20.8328379927689	20.9735087184266	21.1092864598112	21.2401712169228	20.8801426176914	20.5231851212871	20.16929872771	19.8184834369601	19.4707392490373	19.1260661639416	18.7844641816731	18.4459333022318	18.1104735256176	17.7780848518305
KWT	36.876283904	42.9586477230483	46.5885446659814	49.307860230507	51.6177786400607	53.1445594289859	54.2978213738601	54.477255824751	54.3469195018876	53.9068124052701	53.1569345348984	49.4287284493924	45.7505461894806	42.1223877551632	38.54425314644	35.0161423633111	31.5380554057765	28.1099922738361	24.7319529674901	21.4039374867383	18.1259458315808
JOR	8.460424192	10.3212008718916	12.6505985337153	14.3337716576931	16.1172573198763	18.0789089006647	20.1476855837689	21.9536340029596	23.836939581288	25.7976023187541	27.835622215358	28.9797246469965	30.1338650961492	31.298043562816	32.472260046997	33.6565145486921	34.8508070679013	36.0551376046247	37.2695061588623	38.493912730614	39.7283573198798
IRN	101.065834496	113.771724911832	129.932969556717	147.406696253786	165.981491273569	182.476993445462	199.735886786925	214.994491535288	230.751217030169	247.006063271565	263.759030259479	272.932283031523	281.95318077681	290.82172349534	299.537911187113	308.101743852129	316.513221490387	324.772344101888	332.879111686632	340.833524244619	348.635581775849
BHR	7.970691072	8.58135531799491	9.03680131960778	9.38570255067836	9.68132259593905	9.83754494454674	9.94773234861469	9.85414426899699	9.72901372737982	9.5723407237632	9.38412525814712	8.8232747907343	8.26927458888757	7.72212465260692	7.18182498189238	6.64837557674392	6.12177643716156	5.60202756314529	5.08912895469511	4.58308061181102	4.08388253449303
ARE	70.591422464	85.5288421367288	94.3571042337629	100.017496915068	104.739938823099	107.981376813507	110.341573146491	111.087151906062	111.037002754332	110.191125691303	108.549520716973	99.7508732101948	91.1238337364559	82.6684022957562	74.3845788880956	66.2723635134741	58.3317561718917	50.5627568633485	42.9653655878443	35.5395823453793	28.2854071359533
CHN	1370.036907008	1415.06691331103	1455.14205769302	1491.156403466	1527.08668484025	1545.47474722462	1563.81782568675	1548.98726712567	1534.1860502661	1519.41417510804	1504.6716416515	1480.1126877453	1455.6052645149	1431.1493719603	1406.74501008149	1382.39217887849	1358.09087835129	1333.84110849988	1309.64286932427	1285.49616082446	1261.40098300045
PRK	15.610058214303	16.5011280374714	17.2225459284554	17.9678668038246	18.728356580734	19.4163420089443	20.1153124496916	20.428704041929	20.7350180421962	21.0342544504933	21.3264132668203	21.5672058556665	21.7990720235271	22.0220117704022	22.2360250962916	22.4411120011955	22.6372724851138	22.8245065480466	23.0028141899937	23.1721954109553	23.3326502109313
VNM	31.172517888	36.2954692643015	41.7523521123338	47.3879611706125	53.3775224224259	59.152617383545	65.2149404081069	70.317268364359	75.5757988842364	80.9905319677391	86.5614676148672	89.9095221997165	93.2072425668943	96.4546287164004	99.6516806482351	102.798398362398	105.89478185889	108.94083113771	111.936546198858	114.881927042335	117.77697366814
MNG	0.946532672	1.07497882593059	1.21756107947229	1.37770954791826	1.54751078776106	1.70415479290313	1.86768887969742	2.00268099968792	2.14073537819052	2.28185201520521	2.426030910732	2.5155200255865	2.60294082528625	2.68829330983123	2.77157747922147	2.85279333345695	2.93194087253767	3.00902009646364	3.08403100523485	3.15697359885131	3.22784787731301
LAO	1.735146624	2.08428173306262	2.49281876688139	2.94487407617899	3.43455985944961	3.92838323005883	4.45514222503109	4.9142660886083	5.39396127795743	5.89422779307847	6.41506563397143	6.8266381540588	7.245969969938	7.67306108160905	8.10791148907194	8.55052119232667	9.00089019137324	9.45901848621164	9.92490607684189	10.398552963264	10.8799591454779
KHM	3.655794176	4.52452246117164	5.51629905513976	6.67328983672042	7.94005676199988	9.26439330718241	10.6901526341909	12.0839094241437	13.5606848995588	15.1204790604361	16.7632919067757	18.0114295369938	19.2909419400625	20.601829115982	21.9440910647522	23.3177277863731	24.7227392808447	26.1591255481671	27.6268865883402	29.1260224013641	30.6565329872386
USA	9764.800036864	10330.1565344336	10895.7146209249	11434.4167965604	11977.9068010494	12452.1290312085	12930.4145991561	13314.7244062405	13702.1477201227	14092.6845408027	14486.3348682804	14656.8626827715	14828.3538274779	15000.8083023997	15174.2261075367	15348.6072428892	15523.9517084569	15700.2595042401	15877.5306302385	16055.7650864523	16234.9628728814
o_W-OECD	10.2163913946753	10.639870420276	10.8269868945582	10.9748649144891	11.1229845187339	11.1921095336034	11.2613380846075	11.2016870612096	11.1419152456548	11.082022637943	11.0220092380742	10.9146581086688	10.8071043517493	10.6993479673156	10.5913889553678	10.4832273159058	10.3748630489296	10.2662961544393	10.1575266324349	10.0485544829163	9.93937970588352
TUR	199.267319808	275.886612390407	360.389325286722	449.98678374308	546.756549682305	643.600695661737	745.929295241669	839.646724650763	936.140669410282	1035.41112952023	1137.4581049806	1212.97878283122	1287.20913304503	1360.14915562202	1431.7988505622	1502.15821786557	1571.22725753212	1639.00596956185	1705.49435395477	1770.69241071087	1834.60013983016
SWE	239.567683584	241.020874237143	243.250851669429	245.36508380916	247.336903155314	248.53435701004	249.60676548504	249.011519517478	248.334820378955	247.576668069471	246.737062589027	241.453508227305	236.219164157247	231.034030378852	225.898106892121	220.811393697053	215.773890793649	210.785598181909	205.846515861832	200.956643833418	196.115982096668
PRT	106.456604672	114.674067176449	121.99922819189	127.563997084506	133.160156153931	137.197529796596	141.1465280184	144.114258135636	146.931073941294	149.596975435374	152.111962617878	153.991020920041	155.68936810006	157.207004157936	158.543929093668	159.700142907256	160.6756455987	161.470437168	162.084517615157	162.51788694017	162.770545143039
NOR	166.906200064	168.513950135943	169.723121847365	170.717053977469	171.459421035818	171.835063095014	171.965129727021	170.227662444053	168.33360873887	166.282968611473	164.07574206186	157.880150975402	151.764116632746	145.727639033894	139.770718178845	133.893354067598	128.095546700155	122.377296076515	116.738602196677	111.179465060643	105.699884668411
NLD	370.638487552	377.423106529646	378.798556909488	379.092450683898	379.344966674154	380.938229366616	382.470387656897	380.241922130174	378.005918790058	375.76237763655	373.51129866965	368.540702552783	363.603007337163	358.698213022791	353.826319609667	348.987327097791	344.181235487162	339.408044777781	334.667754969648	329.960366062762	325.285878057124
MLT	3.806709248	4.15089391325608	4.44458886781628	4.74084532903005	5.0448132893456	5.31324540246382	5.58579031510298	5.78883281230888	5.99033300969442	6.19029090725961	6.38870650500443	6.56599817657339	6.74044362718033	6.91204285682525	7.08079586550817	7.24670265322907	7.40976321998797	7.56997756578485	7.72734569061972	7.88186759449258	8.03354327740343
LUX	19.603832832	19.9345328921988	20.4699335500072	21.0025864405268	21.4670609306321	22.0180049921735	22.4908537950586	22.8403788662848	23.1149076970555	23.3144402873704	23.4389766372298	22.5282371779636	21.6187477137482	20.7105082445835	19.8035187704696	18.8977792914064	17.9932898073941	17.0900503184324	16.1880608245216	15.2873213256615	14.3878318218522
ITA	1074.76320256	1096.75385812594	1108.21858351837	1108.40350256734	1108.55742074405	1102.4994292606	1096.36361192147	1086.58648050883	1076.70473014324	1066.71836082471	1056.62737255322	1034.39537713335	1011.96960448429	989.350054606044	966.536727498604	943.529623161974	920.328741596154	896.934082801145	873.345646776945	849.563433523556	825.587443040977
ISL	8.407626752	8.71061550760847	8.91202012814586	9.05893799509458	9.19551074109453	9.23936659855092	9.27583308390104	9.17916816745375	9.0797938145675	8.97771002524229	8.87291679947812	8.61896194757273	8.36818676487669	8.12059125139001	7.8761754071127	7.63493923204474	7.39688272618615	7.16200588953691	6.93030872209704	6.70179122386653	6.47645339484537
IRL	94.955773952	102.404087070394	110.763284025159	116.064020331485	121.235304996816	124.983387852499	128.628692467694	131.380748931999	134.046667442372	136.626447998812	139.120090601321	136.299704001644	133.508069613764	130.745187437681	128.011057473395	125.305679720906	122.629054180213	119.981180851317	117.362059734217	114.771690828915	112.210074135409
GRC	112.125485056	118.870089145794	125.625820328998	131.49499229929	137.393226013602	142.344215004616	147.248409662037	151.487493685111	155.635205614695	159.691545450791	163.656513193399	165.028634662039	166.151766288802	167.025908073687	167.651060016694	168.027222117823	168.154394377074	168.032576794448	167.661769369943	167.04197210356	166.1731849953
GBR	1438.282678272	1458.77918582944	1476.15514008699	1492.64304884798	1508.58190968236	1519.45519614207	1529.8638868006	1530.05627290931	1529.96987971507	1529.60470721787	1528.96075541771	1509.86711299875	1490.85465160118	1471.92337122498	1453.07327187016	1434.30435353672	1415.61661622466	1397.01005993398	1378.48468466468	1360.04049041675	1341.6774771902
FRA	1327.96383232	1361.21575516629	1387.64677455832	1405.83560755681	1423.74988913403	1435.51344010126	1447.06616210823	1448.17143294398	1449.17809978569	1450.08616263334	1450.89562148695	1433.69394678732	1416.5944470024	1399.59712213218	1382.70197217667	1365.90899713586	1349.21819700975	1332.62957179835	1316.14312150165	1299.75884611965	1283.47674565236
FIN	119.905107968	120.714170396014	121.661539614059	122.096986340774	122.515240782702	122.065438651343	121.610215529284	120.161429008637	118.721083744934	117.289179738178	115.865716988367	114.23463596984	112.615114715954	111.007153226708	109.410751502102	107.825909542136	106.252627346811	104.690904916127	103.140742250082	101.602139348678	100.075096211915
ESP	580.673470464	638.625265727082	676.510353316511	699.43074238319	722.727743144886	737.68791368833	752.714843372926	764.71190159745	776.669383200321	788.58728818154	800.465616541105	795.638075067982	790.235429259568	784.257679115865	777.704824636872	770.576865822589	762.873802673016	754.595635188153	745.742363368	736.313987212558	726.310506721826
DNK	158.225924096	158.060379621872	157.070019570189	155.447453342558	153.79084187349	151.922991650384	150.027329821598	146.854534210184	143.699480485152	140.562168646503	137.442598694237	133.84349057058	130.281682739468	126.757175200901	123.26996795488	119.820061001403	116.407454340472	113.032147972085	109.694141896244	106.393436112947	103.130030622196
DEU	1900.221169664	1895.66536162024	1876.65173347211	1850.59513787204	1824.72025890401	1792.22706490298	1760.00750234208	1719.06234056094	1678.51411793453	1638.36283446284	1598.60849014588	1575.23982756145	1552.0428531348	1529.01756686594	1506.16396875485	1483.48205880155	1460.97183700604	1438.6333033683	1416.46645788835	1394.47130056617	1372.64783140179
CYP	9.147165696	10.081431683305	11.0079264435518	11.9796515161201	12.9905773366059	13.9582328101193	14.9600308705286	15.8683246862962	16.8033846041365	17.7652106240496	18.7538027460354	19.0258267100374	19.2861111472961	19.5346560578115	19.7714614415837	19.9965272986125	20.2098536288982	20.4114404324405	20.6012877092395	20.7793954592953	20.9457636826078
CHE	246.04925952	246.377494959916	245.898471331372	244.983433364124	243.881280736538	242.515951489172	240.966959881475	237.767590792817	234.454295803953	231.027074914884	227.485928125611	217.912255868042	208.535635000368	199.356065522588	190.373547434703	181.588080736713	172.999665428617	164.608301510415	156.413988982108	148.416727843696	140.616518095178
CAN	714.458267648	746.104298624408	774.923186259179	801.829953419132	828.281157719874	850.69165077783	872.697823766452	886.628110467438	900.265317324762	913.609444338422	926.66049150842	913.083375126373	899.606451410394	886.229720360484	872.953181976644	859.776836258873	846.700683207171	833.724722821539	820.848955101975	808.073380048481	795.397997661056
BEL	228.417175552	231.793805060868	233.326255216154	233.881177979571	234.417135922539	234.213940818538	233.999507302418	231.998078266726	230.004668306346	228.019277421281	226.041905611528	223.304801779816	220.58422761433	217.880183115069	215.192668282035	212.521683115226	209.867227614642	207.229301780285	204.607905612153	202.003039110247	199.414702274567
AUT	193.838219264	196.575746681336	198.514975614065	198.449225672002	198.358004193292	197.495741240622	196.620455246659	194.158754809046	191.710747716323	189.276433968489	186.855813565545	182.272221939435	177.740582996359	173.260896736317	168.833163159309	164.457382265336	160.133554054396	155.861678526491	151.64175568162	147.473785519783	143.35776804098
o_SEA3	19.1742923879137	23.2069116970191	28.1690560627048	33.124918983224	38.0930163653042	43.8432627924406	49.6076531524586	55.7716331138206	61.9507105899655	68.1448855808932	74.3541580866037	76.6666266436034	78.9845624297029	81.3079654449022	83.6368356892014	85.9711731626005	88.3109778650995	90.6562497966982	93.0069889573969	95.3631953471953	97.7248689660937
o_SEA2	43.0503597768341	45.3015372768891	47.5199981499559	49.5748694705341	51.6366921618243	53.3462724828777	55.0615417641824	55.9286173745712	56.7983914278859	57.6708639241264	58.5460348632926	58.2751174098038	58.0029030368692	57.7293917444889	57.4545835326628	57.178478401391	56.9010763506734	56.6223773805101	56.342381490901	56.0610886818462	55.7784989533456
o_SEA1	0.57358756996379	0.61793331291909	0.659038657567993	0.696402184776958	0.732916840767516	0.766913003615974	0.800093368150637	0.820456574898262	0.840246517965922	0.85946319735362	0.878106613061353	0.867894108196103	0.857703976241393	0.847536217197224	0.837390831063595	0.827267817840506	0.817167177527958	0.807088910125951	0.797033015634484	0.786999494053557	0.776988345383171
WSM	0.230901296	0.236750330575136	0.243618443976997	0.247699098018443	0.251565665857898	0.255825809751305	0.259854026925889	0.255392813034128	0.250949439659198	0.246523906801101	0.242116214459837	0.242126763434146	0.242013482364456	0.241776371250768	0.24141543009308	0.240930658891394	0.240322057645709	0.239589626356025	0.238733365022343	0.237753273644661	0.236649352222981
VUT	0.24455968	0.273089611163498	0.304530580495407	0.335021119364149	0.364561227769724	0.393752053886004	0.421975477566559	0.444558089200869	0.466309074179908	0.487228432503676	0.507316164172172	0.504894130212425	0.502309134103312	0.499561175844833	0.496650255436988	0.493576372879777	0.4903395281732	0.486939721317257	0.483376952311948	0.479651221157272	0.475762527853231
TON	0.153462048	0.151967785861047	0.153419935500933	0.154686618389045	0.155767834525384	0.157369275729364	0.158754339056275	0.157898682423762	0.156919381290066	0.155816435655188	0.154589845519128	0.150911373646388	0.147226668874614	0.143535731203804	0.139838560633959	0.13613515716508	0.132425520797165	0.128709651530215	0.124987549364231	0.121259214299211	0.117524646335156
THA	122.725244928	124.065720214483	124.743089995541	123.90866462067	122.920209816706	120.341950894027	117.69767167853	113.218069681427	108.787982903939	104.407411346066	100.076355007806	95.6121367603951	91.2111544867091	86.8734081867481	82.5988978605119	78.3876235080007	74.2395851292143	70.1547827241529	66.1332162928164	62.1748858352048	58.2797913513181
SLB	0.299277024	0.34572953133281	0.394961084669906	0.444774250549429	0.495901506791997	0.547953957756904	0.601309170719658	0.648563001570995	0.696910019664004	0.746350224998684	0.796883617575037	0.81652584388802	0.836404442728635	0.856519414096883	0.876870757992764	0.897458474416278	0.918282563367424	0.939343024846203	0.960639858852616	0.982173065386661	1.00394264444834
SGP	91.476107264	93.8137665081397	94.5483247449407	93.1738955918088	91.3924389911728	88.026459274562	84.4018589009579	78.0594181252364	71.8130052727866	65.6626203436086	59.6082633377023	52.9883293239397	46.5985075932865	40.4387981457429	34.5092009813087	28.8097160999841	23.3403435017689	18.1010831866632	13.091935154667	8.31289940578029	3.76397594000307
PYF	3.447543296	3.56485335751687	3.61511583629081	3.63587585690046	3.63409602355973	3.55940736413463	3.4683260836547	3.30926015300845	3.14097337301886	2.96346574368593	2.77673726500966	2.52148115289541	2.26842303729443	2.01756291820671	1.76890079563226	1.52243666957108	1.27817054002316	1.03610240698851	0.796232270467129	0.558560130459014	0.323085986964166
PNG	3.419955456	3.95259638084067	4.47273919554239	4.99676148844138	5.53996573317023	6.10841753124945	6.69631661328311	7.20683693528739	7.73274652051725	8.2740453689727	8.83073348065372	9.1117453024135	9.39689113129112	9.68617096728657	9.97958481039985	10.277132660631	10.5788145179799	10.8846303824467	11.1945802540313	11.5086641327338	11.8268820185541
PHL	75.912536064	84.0282055227935	92.1847762237698	99.7453566218732	107.267875877772	113.71571909747	120.130593880027	124.259992588386	128.367543664537	132.453247108479	136.517102920212	136.374191123812	136.230299016926	136.085426599553	135.939573871692	135.792740833344	135.644927484508	135.496133825186	135.346359855376	135.195605575079	135.043870984295
PAK	73.320964096	83.7662146102351	95.6698024953275	109.514397845282	124.127874555648	138.582520503195	153.740009865687	167.615986237216	182.062939044005	197.080868286052	212.669773963357	222.855050374133	233.260848798551	243.887169236611	254.734011688314	265.80137615366	277.089262632648	288.597671125279	300.326601631552	312.276054151467	324.446028685025
