CC	2004	2005	2010	2015	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
VGB	0.1008	0.102341924623044	0.11877538497919	0.145682652526915	0.173048791060687	0.207202824111754	0.240053287444033	0.307134665422852	0.372599518093664	0.436607497161308	0.49928284526547	0.565964332049717	0.632706953548775	0.69953103721677	0.766452132387941	0.833482502482436	0.900632095576094	0.967909194503734	1.03532086363574	1.10287326296596	1.17057187343313
TCA	0.0974	0.103955452846102	0.128031883056607	0.15795369518682	0.187961645937739	0.229700897460441	0.270992653944441	0.347379411390008	0.421954640806435	0.494843921516621	0.566155837046078	0.642925574608882	0.719896314162516	0.797079800308365	0.874485637509062	0.952121973984899	1.02999594695328	1.10811398126273	1.18648199502296	1.26510554455446	1.34398992875655
MSR	0.0122	0.0137928741812171	0.0204169967588291	0.0267566931336814	0.0322550038566019	0.043077274674169	0.0545682498840794	0.0709366058601111	0.0869431705489752	0.102528907401095	0.1176671649529	0.135261418190272	0.153094990295173	0.171155400151917	0.189434137324768	0.207925447969084	0.226625545850031	0.245532084547705	0.264643795399136	0.283960233619716	0.303481596815996
FLK	0.0176	0.0175147356374043	0.0181564033397082	0.0200874276106336	0.0219029809209602	0.0252593542421148	0.0283293610336139	0.0355329828256937	0.0423542418108006	0.0488443021569671	0.0550402523569774	0.0623119957711927	0.0696216172703508	0.0769760953588049	0.0843808314500235	0.0918401439750908	0.0993575898061731	0.106936179592471	0.11457852578804	0.122286946756401	0.13006354149257
CYM	0.1979	0.20617087675636	0.246810685706258	0.3007013851222	0.354417917994872	0.429176784652919	0.502270185463456	0.643360230962487	0.781119023103291	0.915825269060745	1.04770609997863	1.18667682894966	1.32539250785916	1.46387800365007	1.60215110277396	1.74022469150662	1.8781081732557	2.01580841708915	2.15333040881084	2.29067770789645	2.42785277452797
BMU	0.2743	0.280237444063103	0.322377735809532	0.378171744073191	0.429470372062774	0.50692073588785	0.578403281263946	0.726817643983717	0.865463570097317	0.994974722067048	1.11591162106127	1.26489253664677	1.41373964420703	1.56247280572943	1.71110648962198	1.8596514369835	2.00811574490425	2.1565055916046	2.30482573431501	2.45307985883476	2.60127082985139
AIA	0.0504	0.0515923363812768	0.0637034341120953	0.0801287006448263	0.0969595154903244	0.118426693293419	0.13962797020559	0.180385080145546	0.220769696688737	0.260810980397116	0.300533177064644	0.340387489273261	0.3801188480159	0.419729663753388	0.459221292704224	0.498594353878458	0.537848934958485	0.576984729882691	0.616001133086353	0.654897305447466	0.693672221293704
ABW	0.4074	0.430851239863323	0.49575782520606	0.590421909431487	0.678472985051108	0.811221863659302	0.936639763094562	1.18175037685568	1.4123632214199	1.62929352897562	1.83330123992142	2.07969685194023	2.3259657725564	2.57211539833175	2.81815082940301	3.0640755726929	3.30989199892386	3.5556016483686	3.80120544061711	4.04670382169429	4.2920968692548
VIR	0.4771	0.487293411888556	0.551462553692062	0.635884401289486	0.709947995556505	0.814753148442192	0.903202469422536	1.08936888744894	1.24167093909293	1.3622058332977	1.45285954909318	1.64251807674382	1.8309569860316	2.01818938487651	2.20422058463366	2.38905041693109	2.57267473744598	2.75508643007714	2.93627609403485	3.11623252390871	3.2949430511451
MTQ	1.6759	1.72212826485881	1.98478496608984	2.32203013498889	2.62879951495731	3.08535327600285	3.49990663801963	4.31075037789771	5.02638682467518	5.65269403764574	6.19496391550796	6.99402269192132	7.78527992973702	8.56873721011814	9.34436650585857	10.1121186962756	10.8719290859522	11.6237210821772	12.3674087035197	13.1028983250129	13.8300899120432
GUF	0.8029	0.84615998100897	1.08085423287123	1.4015531055598	1.74152339056441	2.2546310532669	2.79982924734931	3.80027565107856	4.86897259811577	6.00219589465282	7.19643330415598	8.21744748222845	9.25258685187075	10.3021938830315	11.3665795907008	12.4460345858867	13.540836296285	14.6512538348452	15.7775513770212	16.9199905658204	18.0788322674672
GLP	1.8387	1.89399774572928	2.23315924641616	2.66297488994264	3.07032341840929	3.66579129619338	4.22934150910811	5.33405866254516	6.37454107182395	7.35483280204836	8.27854916672874	9.31197518692561	10.3263148248303	11.3214372907189	12.29717252745	13.2533217213077	14.1896640916739	15.1059613931164	16.0019609646063	16.8773978291631	17.7319961568203
CUB	48.0025	49.1615069169866	55.7240290517769	64.8774492805047	73.1145913220637	85.8512298050666	97.4391015318012	120.48237910917	141.073685082213	159.366357451361	175.497806958523	196.102737756041	215.98917116569	235.15070782929	253.579833718106	271.268202693473	288.206818538917	304.386155177055	319.796237611737	334.426697185863	348.26680960327
BRB	1.2341	1.26643890746223	1.46377238438747	1.72420074028179	1.96480502617329	2.31318533607161	2.63204185672388	3.26616746915441	3.83855326491509	4.35301625953385	4.81299113412691	5.3818427475828	5.93177940987471	6.46262449111387	6.97417402746222	7.46620353415031	7.93847239076281	8.39072673358628	8.82270139929082	9.2341212481013	9.62470207045015
ANT	0.7356	0.761248712791226	0.944374843393174	1.13536347596185	1.31477706000794	1.5561402009185	1.7778954934969	2.21115327004986	2.60305186596124	2.95579918784439	3.27149550631055	3.69846704042299	4.12179261053138	4.54141487157405	4.95727694867082	5.3693219646651	5.7774927241183	6.18173149314418	6.58197983977866	6.9781785135857	7.37026735124561
KNA	0.3929	0.390981650890394	0.398043046924861	0.446695309292493	0.499464852860579	0.584499659255524	0.668145483333984	0.840355427193348	1.00713989439788	1.1700490717402	1.33008284409526	1.48710144517098	1.6426696846581	1.79711561983226	1.95068106845484	2.10354831290042	2.25585746311331	2.40771808063208	2.55921716123728	2.71042474108944	2.86139791283653
