CC	2000	2005	2010	2015	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
o_LA	53.2016429152568	52.4616417022707	51.103788221552	49.650367824539	48.1832300265175	46.4246481913373	44.6723126726877	42.0042861604438	39.4139099360513	36.90118399951	34.4661083508201	32.4054615810795	30.3952665736414	28.4355233285058	26.5262318456727	24.667392125142	22.8590041669139	21.1010679709882	19.393583537365	17.7365508660443	16.1299699570261
VEN	117.147615232	123.988012834462	130.055323040384	134.795177661292	138.829233275794	140.887656125938	142.343000374269	140.839018307404	138.939336568755	136.643955158322	133.952874076105	126.862623884662	119.804301910871	112.777908154733	105.783442616247	98.8209052954139	91.8902961922334	84.9916153067055	78.1248626388301	71.2900381886073	64.4871419560371
VCT	0.335185184	0.336005772382355	0.336430663590131	0.332422339331849	0.328216166486278	0.31869258544783	0.309234953938478	0.290131748979819	0.271622089783027	0.253705976348103	0.236383408675047	0.226725400932795	0.217229966448315	0.207897105221608	0.198726817252673	0.189719102541511	0.180873961088121	0.172191392892504	0.16367139795466	0.155313976274588	0.147119127852288
URY	20.670509056	19.9455104388734	19.4473397051462	18.995940947332	18.5163535880146	17.9427327364183	17.3469803381872	16.5692789088767	15.7856369065221	14.9960543311235	14.2005311826808	13.2869721961572	12.3817145938552	11.4847583757751	10.5961035419166	9.71575009227992	8.84369802686495	7.97994734567172	7.12449804870023	6.27735013595047	5.43850360742245
TTO	8.154315776	7.98751941223	7.81571751596583	7.62429763233078	7.4223090657949	7.1129766241923	6.80200016524957	6.38650209860012	5.97981126770137	5.58192767255331	5.19285131315594	4.81369486422951	4.44320379276567	4.08137809876443	3.72821778222579	3.38372284314974	3.0478932815363	2.72072909738546	2.40223029069721	2.09239686147157	1.79122880970853
SUR	0.89159776	0.913595229840008	0.928841116945717	0.932614438842758	0.93603195164644	0.925609233638821	0.915162795024977	0.877918243156478	0.841326007959136	0.805386089432952	0.770098487577924	0.754860655559849	0.739759317801379	0.724794474302513	0.709966125063252	0.695274270083595	0.680718909363544	0.666300042903097	0.652017670702255	0.637871792761017	0.623862409079385
SLV	13.134147584	13.9537334215238	14.7493891071748	15.5057495801012	16.2364170099552	16.8650564948965	17.4701188344302	17.757137719782	18.0289743524092	18.2856287323118	18.5271008594898	18.2348092312292	17.9430134349782	17.6517134707368	17.3609093385049	17.0706010382825	16.7807885700697	16.4914719338665	16.2026511296728	15.9143261574887	15.6264970173141
PRY	7.721718784	8.56038380575368	9.40755111369312	10.2332559382173	11.065771904701	11.8143668005772	12.5689920644511	13.1380656310289	13.7115350184892	14.289400226832	14.8716612560572	15.1127331900495	15.3553019381693	15.5993675004165	15.8449298767913	16.0919890672936	16.3405450719235	16.5905978906808	16.8421475235657	17.095193970578	17.3497372317179
PRI	61.04489984	60.0118256501188	58.7586326992441	57.1975469687494	55.4958170226454	53.2525838050749	50.9153485862554	47.8764932457722	44.823645240981	41.7568045718817	38.6759712384743	34.8830196242049	31.2008667592777	27.6295126436928	24.1689572774501	20.8192006605498	17.5802427929917	14.4520836747759	11.4347233059024	8.52816168637117	5.73239881618221
PER	53.08567552	55.7389736549682	58.3302077692379	61.2455151019764	64.0700312529505	66.199153359049	68.2529730697401	69.0177449037366	69.7391257245064	70.4171155320495	71.051714326366	69.8546283498995	68.6637781087774	67.4791636029994	66.3007848325657	65.1286417974763	63.9627344977311	62.8030629333301	61.6496271042733	60.5024270105608	59.3614626521925
