CC	2000	2005	2010	2015	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
MAR	33.3340672	29.3037152995875	33.9040382288625	33.3676288932179	32.7842525435413	36.3930167731306	39.4543986470779	41.7474598454818	43.5374126850537	44.8998480174291	45.9009650030857	45.312294837377	44.6292276811957	43.867201328647	43.0400741936054	42.1601904963446	41.2384683352975	40.2845017641184	39.3066699747006	38.3122483970048	37.3075179526213
LSO	0.859322752	0.794820574713843	0.945085774368385	0.954359635894852	0.962803778874349	1.10165657757455	1.23097075404577	1.35476479523841	1.46834938008817	1.5726374376361	1.66853750647562	1.75876633855126	1.84750387465716	1.93467930210534	2.02024993351883	2.1041965102711	2.18651898962187	2.2672328307051	2.34636576883832	2.4239550507018	2.50004509280013
LBR	0.560899968	0.630458173692171	1.01133704102464	1.27688867114431	1.55415821600628	2.1675993377675	2.86961018789331	3.77078900371966	4.77148035141143	5.86110062228882	7.02961425756453	7.78707332683399	8.56388258664754	9.35747150949031	10.1654931342426	10.9858215127949	11.8165442349239	12.6559515582749	13.5025233718661	14.3549149538992	15.2119422539934
KEN	12.705273856	12.8872080503989	17.1282603283612	19.2665752608672	21.3412504612771	26.6926499539554	32.2911011206545	38.4599973852034	44.8026995961931	51.27201452754	57.8303134156294	60.3214664214703	62.7063241773673	64.9863441839208	67.1638915473669	69.2420225859641	71.2243003879508	73.1146401883945	74.9171817790552	76.6361858675274	78.2759512546451
GNQ	1.34104896	1.2209590579136	1.45970657166172	1.49938719475644	1.5180694904809	1.75080426237624	1.95045369258247	2.14168873999062	2.29603348239903	2.41361999814671	2.49551392303376	2.41730223071094	2.32722066841784	2.22641245187396	2.11595678680134	1.99686254519015	1.87006512898562	1.73642579876464	1.59673284953282	1.4517041194037	1.30199041341155
GNB	0.215455488	0.260144171333024	0.395467643294191	0.507647576402154	0.625825627683308	0.883087908880825	1.18013568813922	1.5572872342554	1.97794804187482	2.43772094627087	2.93237937223853	3.29201195102963	3.66465792966479	4.04896801930987	4.44367928823952	4.84762034909639	5.25971308889514	5.67897178118762	6.10450028780064	6.53548793054842	6.97120449757847
GMB	0.420894592	0.453073005136356	0.619822546890335	0.707706780535393	0.795099437570688	1.01011734741411	1.23957146383055	1.48931838249496	1.74934514306786	2.01764367388067	2.2925367813896	2.44304070082596	2.59179004109878	2.73853848549032	2.88310029952152	3.02534183919413	3.16517369159514	3.30254354620654	3.43742983553213	3.56983614098599	3.69978633114311
GIN	3.112362496	3.06411307016096	3.99895127724903	4.566708961986	5.12202489212214	6.53255123212678	8.0325646908896	9.7241327227841	11.487405829132	13.3071606658116	15.1708465726424	16.1415896980766	17.1054571708845	18.0609248795721	19.0068003735265	19.9421794170446	20.8664052383244	21.7790311348399	22.6797867612722	23.568548180938	24.4453115906172
GHA	4.977585664	5.28699973168344	7.17664599917322	8.1596350852265	9.14023578550965	11.5183951087415	14.0418060926328	16.691022500806	19.4210818416587	22.2130135702491	25.0514022526921	26.7979207276672	28.5210678140632	30.2176175126635	31.8851415180147	33.5218971070048	35.1267234293029	36.6989474824477	38.2383002686938	39.7448430700697	41.2189033995969
GAB	4.931781632	4.35077066767831	4.95336665716385	4.79532886519378	4.61763237695057	5.03129132343396	5.33340513416939	5.52291907607179	5.61493118712949	5.62178281401057	5.55468720867274	5.25602605113085	4.93851873844975	4.60534577951561	4.25935576975279	3.90308019576484	3.53875277075263	3.16833147927502	2.79352192312814	2.41580091529498	2.03643956383995
ETH	6.527844352	8.87973240683909	14.3929186396514	18.799462285238	23.4266615836387	32.3495482619637	42.5005813840164	54.1446065246752	66.8423694223354	80.4669071997191	94.9015255075351	105.809942745965	116.967357230683	128.335373730972	139.879370744546	151.568370876243	163.3748499482	175.274507115498	187.246013458359	199.270752335609	211.332561263933
ERI	0.6335792	0.790636541260781	1.20138906325148	1.4923642977062	1.7946422680482	2.3870086241088	3.04486441033711	3.80435316341234	4.62232941802712	5.4911067168535	6.40376026185878	7.0008458787149	7.60331133570095	8.2094169061973	8.81765790355786	9.42674531901086	10.0355854890772	10.6432597233136	11.2490045546385	11.8521930569705	12.4523175043805
EGY	102.216351744	92.1205727705047	108.500979066017	107.985125564846	106.967188567871	119.668045574908	130.461600371023	139.086735508984	145.913448996069	151.145298014474	154.972251375347	151.576545561663	147.829952362151	143.792621018264	139.518363696896	135.054948106006	130.444474104463	125.723799932929	120.924991554836	116.075775339649	111.199979908412
DZA	53.454692352	47.2092017709849	54.7022692616848	53.7996932175825	52.7087588316849	58.062573292436	62.3833960863979	65.2986830294454	67.297689381736	68.5162718173046	69.0737258683141	66.4922010135781	63.7967785340576	61.0198793541393	58.1896922957128	55.3305037301552	52.4630494888195	49.6048715045327	46.770666543516	43.9726183765685	41.2207078907925
DJI	0.552928512	0.516404885959943	0.626344685987493	0.644888858068731	0.660846677918829	0.77790747974227	0.890608109799261	0.997823581424392	1.09898722725523	1.19423399730455	1.28381802667836	1.32483222668039	1.36355519146243	1.4000979161217	1.4345775381298	1.46711412091037	1.49782809525616	1.52683827330884	1.55426035015185	1.58020581275689	1.60478118326557
CPV	0.531386016	0.496059330332262	0.604025159304086	0.621782924174941	0.634820096103722	0.733361224512753	0.823591727525466	0.903861272531316	0.974926063566492	1.03731640650073	1.09164643060712	1.08070941706471	1.06741005029902	1.0520993555261	1.03509478925382	1.01668122799033	0.997112543378095	0.976613558973403	0.955382227060252	0.933591901755894	0.911393616687612
COM	0.203846592	0.2156340011039	0.293625321267442	0.334460723190195	0.375119363381926	0.475328252178731	0.582111566674194	0.697283056137925	0.816921759278066	0.940133135298023	1.06617299963468	1.14518534505667	1.22412281561564	1.3028156340796	1.38112346983571	1.45893217846574	1.5361506301275	1.61270770960529	1.68854953950926	1.76363695404626	1.83794323302232
COG	3.21989376	3.033341905237	3.69405611371087	3.83967648840635	3.95678220181255	4.63691833750198	5.27743907001743	5.91436387668009	6.50481491882138	7.04877333022003	7.54745186741489	7.78844707240359	8.00983696827272	8.21231849733928	8.39668379736993	8.56378807966427	8.71452323417176	8.8497965568263	8.97051395131304	9.07756696231783	9.1718230330281
COD	4.304347648	6.17393406939936	10.5621725215266	14.5268403416083	18.8137655964877	27.3123205983897	37.3250304790204	49.7353624098423	63.7086067981464	79.1021413908864	95.7748755378952	107.381131891547	119.313208184963	131.52851613018	143.988114743717	156.656679988793	169.502391275392	182.496760184289	195.614421881914	208.832905283496	222.132394209984
CMR	8.879292416	8.62067139744376	10.8003791997774	11.4186310373285	11.9935146832983	14.2760501260186	16.5322530079427	18.812281896934	21.0347808811591	23.1959881875946	25.2947875183053	26.1247217464638	26.9102341554608	27.6533855667633	28.356371256495	29.0214569383054	29.6509275356128	30.2470471349075	30.8120285016437	31.3480106184641	31.857042836424
CIV	10.4252928	9.77044443465661	12.0704610897119	12.7193491715333	13.3138112136196	15.7889368675933	18.2168804391502	20.6426781425289	22.9881155102854	25.2508765566787	27.4314595578078	28.2380404851157	28.9954486128523	29.7064435064223	30.3738528912365	31.0005104927889	31.5892078482795	32.1426580731929	32.663469641599	33.1541283923051	33.6169861675688
CAF	0.952835776	0.98172908651724	1.32227728030199	1.49766592439344	1.67226708165293	2.09765936846741	2.54694312214976	3.02856518483477	3.52507283585518	4.0330023780367	4.54953591789034	4.88402279816511	5.21607137286207	5.54498707133825	5.870218925618	6.19134135957234	6.50803699361684	6.82008077558968	7.12732560168861	7.42968948286764	7.72714423544543
BWA	5.250845696	4.52223189952485	5.10934580331067	4.87367512181231	4.63651507301813	5.00685097624614	5.2704451484941	5.47511263943611	5.58970908889393	5.62626885554498	5.59559422178138	5.29302016483874	4.97949745006776	4.65818222172639	4.33181712311353	4.00276370587904	3.67303696360524	3.34434028522557	3.0180996007822	2.69549588104767	2.37749545968199
BFA	2.600700672	2.9553061082176	4.26291821309056	5.16516174160815	6.08989773322164	8.12350902968384	10.3831174804729	12.9835108546924	15.7829399744474	18.754794495032	21.8751918420607	24.4834102351122	27.1852670429482	29.9711343484169	32.8319919687722	35.7594662536401	38.7458439747557	41.784067307542	44.8677149694127	47.9909736770773	51.1486032606971
BEN	2.254838784	2.43233284441358	3.38143958200447	3.94914814456638	4.51528371047709	5.8425426179794	7.27693330276355	8.89778542073531	10.6072439258205	12.3901030163939	14.2333784627899	15.2397416258926	16.2426094217922	17.2400014161195	18.2303091175833	19.2122519535263	20.1848350834916	21.1473099825375	22.0991383373422	23.0399595051411	23.9695615734467
BDI	0.678535232	0.931748714857016	1.59636712664628	2.1642892962675	2.77640115097855	3.99811353809076	5.43033626873691	7.38428420666506	9.60695233351167	12.0753347517013	14.7662343944672	16.6328780561265	18.5648913217953	20.5551725156121	22.5971083760163	24.6845942196864	26.8120368645162	28.9743446881953	31.166908477228	33.385576038014	35.6266229265853
AGO	9.12918016	9.02542784826505	11.6324757031123	12.8358000579589	13.9307220527634	17.3163844611745	20.7594431865651	24.6429377182298	28.5418443571292	32.4218068074215	36.2583628716995	38.5596652600129	40.8325297803346	43.0735033412003	45.2800238226612	47.4502922542907	49.5831550331111	51.6779975090587	53.7346493950999	55.7533018428539	57.7344356130331
ROW	1018.951000	1144.985	1297.231	1435.0625	1572.894	1793.864	2014.834	2128.4355	2242.037	2355.6385	2469.24	2472.6538	2476.0676	2479.4814	2482.8952	2486.309	2489.7228	2493.1366	2496.5504	2499.9642	2503.378
YUG	8.602799104	11.1565828241195	12.9253431409214	16.8100314077329	20.9522931693126	21.128720154424	21.2905457398931	24.7556640434852	28.5344950703575	32.644977376185	37.1057979989177	39.0426066068488	40.8991553799025	42.668768033904	44.3445536553807	45.9193902273749	47.3859070876274	48.7364662200468	49.9631422707843	51.0577011695331	52.0115772247063
